"","Provincia","Total","0 años","1 año","2 años","3 años","4 años","5 años","6 años","7 años","8 años","9 años","10 años","11 años","12 años","13 años","14 años","15 años","16 años","17 años","18 años","19 años","20 años","21 años","22 años","23 años","24 años","25 años","26 años","27 años","28 años","29 años","30 años","31 años","32 años","33 años","34 años","35 años","36 años","37 años","38 años","39 años","40 años","41 años","42 años","43 años","44 años","45 años","46 años","47 años","48 años","49 años","50 años","51 años","52 años","53 años","54 años","55 años","56 años","57 años","58 años","59 años","60 años","61 años","62 años","63 años","64 años","65 años","66 años","67 años","68 años","69 años","70 años","71 años","72 años","73 años","74 años","75 años","76 años","77 años","78 años","79 años","80 años","81 años","82 años","83 años","84 años","85 años","86 años","87 años","88 años","89 años","90 años","91 años","92 años","93 años","94 años","95 años","96 años","97 años","98 años","99 años","100 y más años","file","año","sexo"
"1144","28 Madrid",3318521.285965,31704.374655,31780.558631,33135.118142,35109.614932,33875.050157,34699.306276,35992.055106,34689.167804,33751.721551,33070.463339,32877.192263,32388.957534,30975.641455,30539.826744,29701.376015,28644.385936,27508.464773,27628.636587,27963.365951,27541.90025,28677.574584,29933.580589,31327.51177,31612.700186,32877.572104,34336.872052,35793.782723,37794.101775,39778.078636,41646.14424,44125.48879,45284.813694,48750.642791,50862.304005,52767.676581,55124.446106,57773.375176,58525.540449,60700.56134,60236.300899,60248.534322,58041.73874,56886.879157,56539.255625,54458.671139,53817.662984,53560.662754,53254.474362,51316.026367,51087.557107,51228.866435,48926.660581,47291.451323,45500.017963,45355.749657,44060.867111,43156.789145,42504.969011,39713.262408,38515.25278,36694.65452,36636.217442,35973.153589,33916.328307,33476.818105,35068.367462,36829.701575,32994.685979,31000.311607,32392.514959,31338.991997,29876.752291,25114.007098,22640.472146,29059.604463,18355.775836,21154.592019,22996.332443,24681.75623,22702.784012,22399.195598,22492.976107,21186.082042,19358.976303,18713.87308,17114.519493,16041.135447,13846.185103,12501.252543,10869.674462,9478.931618,7997.982936,6882.836123,5335.68731,4090.293495,2870.038534,2151.583347,1583.918546,1187.155948,870.41552,1673.154768,"2015mujeres.xls","2015","mujeres"
"1145","29 Málaga",827208.540264,7632.91179,7600.554843,8218.442382,8527.29279,8530.245155,8860.320697,9122.044428,9248.423187,8949.962658,9191.490797,8861.916183,8679.434056,8185.206806,8367.616983,8122.738704,8111.215409,7843.714791,7771.65105,7803.779179,7618.988181,7731.991476,8015.86143,8661.831348,8502.245708,8616.798628,9039.614445,9266.954509,9581.505746,10030.959981,10490.267196,11213.828766,11473.399817,12166.644244,12796.356089,13277.609073,13333.752314,13860.982451,13949.482725,14112.490919,14126.854682,13761.574882,13793.347754,13901.31311,13474.300063,13263.95457,13270.202495,13161.064852,13475.186371,12856.783306,12828.362724,13129.564498,12511.698296,11924.090135,11191.327677,11355.49197,11272.649597,10748.633875,10585.663093,9867.541811,9593.723254,9449.199127,9127.709795,8996.368413,8690.487732,8147.658095,8688.484712,9251.481242,8672.059966,8303.023279,8482.098652,7843.61475,7943.1036,6829.277139,5776.438156,6969.376297,5450.486325,5483.582984,6046.105799,5821.562164,5346.576504,5000.764776,4744.142536,4687.483724,4051.227987,3981.353541,3357.10477,2964.907147,2476.819986,2243.394543,1895.53564,1542.635366,1303.437753,1044.4663,814.364922,643.521391,403.843638,310.216641,222.937307,187.059438,152.308231,398.463947,"2015mujeres.xls","2015","mujeres"
"1146","30 Murcia",729504.616017,7814.275833,7822.186362,8013.781139,8292.500584,8214.248593,8567.406625,9113.774111,8953.731001,8748.022889,8537.239725,8369.52774,8321.476261,8062.4459,8200.454184,7908.668592,7665.732613,7639.231094,7722.235837,7530.494392,7581.550679,7309.016614,7843.959655,8153.137453,8251.859695,8425.358184,8428.877,8594.597803,8796.110347,8826.408033,9446.921076,9743.167639,10322.351695,11084.988479,11460.674075,11813.602363,11979.697948,12493.867325,12380.175758,12450.124367,12339.476487,12340.106916,11826.44234,11892.905034,11516.965189,11532.649575,11430.186484,11385.961056,11495.756983,11241.536544,10858.730314,10949.76165,10262.997628,9506.489578,9545.817712,9443.001767,9168.163913,9014.309518,8589.820421,7620.513288,7491.994214,7036.283133,7134.913024,7004.818025,6836.29651,6630.10051,6609.315193,7035.374768,6499.896664,6306.908289,6647.255316,5916.103268,5484.463787,4868.977016,4813.937238,6252.522522,3754.849408,5140.205303,4877.081237,4995.39123,4745.041742,4644.79875,4617.693817,4270.811095,3817.077413,3917.258821,3270.624304,3046.759281,2518.944078,2354.717137,1904.937148,1600.671035,1218.121135,1054.462872,696.562473,451.583135,384.807982,271.903917,161.664594,116.712677,80.956007,176.347889,"2015mujeres.xls","2015","mujeres"
"1147","31 Navarra",320831.63196,3043.304643,3007.217105,3234.070633,3280.093512,3288.086252,3419.781002,3444.266958,3385.338513,3449.900552,3261.238992,3221.765344,3358.712905,3159.199517,3162.473896,3112.664861,2972.200659,2979.87339,3003.572774,3052.566346,2910.201112,2981.8522,2917.053982,2940.75312,2977.526637,2968.659663,3157.122482,3284.388772,3294.208747,3361.813948,3636.89036,3685.102085,3802.868791,4173.919423,4623.949142,4642.522228,4842.471896,5008.108483,5174.762036,5284.117017,5485.756065,5221.267567,5139.468128,5046.635315,5014.08491,5017.082105,5086.214001,4886.994964,4885.388133,4941.065216,4781.11499,4912.365285,4633.591083,4564.310079,4470.021437,4367.154849,4237.83943,4109.227817,4190.743567,3968.884884,3699.768243,3577.321862,3567.271351,3568.567447,3392.051649,3310.156542,3397.375662,3646.607924,3328.544011,3218.821733,3316.793454,3027.885773,3069.36153,2641.704844,2481.776777,2706.043963,2079.752229,2166.079387,2241.003632,2559.550868,2601.26907,2402.635781,2417.073665,2441.133314,2277.513668,2198.499126,1969.974363,1901.274041,1655.223613,1551.093306,1414.658239,1192.480305,992.734524,881.778458,650.886966,542.577677,329.833354,271.293338,197.982755,164.509583,128.934323,188.003807,"2015mujeres.xls","2015","mujeres"
"1148","32 Ourense",164903.000819,890.839806,898.941666,939.05382,966.070563,994.598206,1010.390502,1113.601174,1082.949513,1058.572549,992.403906,1038.247147,1056.08737,975.970449,993.04051,997.144806,1030.423299,1020.898743,1056.363923,1048.080333,1110.211536,1150.848834,1290.137733,1260.389943,1319.472315,1334.017857,1467.161492,1440.166282,1499.160425,1564.659379,1662.357195,1649.793377,1865.819415,1723.136303,1920.974488,2027.044384,2078.364787,2146.977082,2244.417584,2384.848066,2272.105168,2209.95406,2159.797427,2171.240286,2213.088701,2154.748449,2309.678736,2281.262434,2343.427346,2279.759143,2246.006833,2262.132561,2304.007252,2252.339324,2331.923543,2431.112188,2319.623987,2246.013805,2207.87799,2155.386821,1951.101248,2036.78196,2101.301995,2175.38915,2022.418117,2148.345874,2200.796924,2186.282876,2122.219302,2250.52428,2414.984661,2266.322932,2339.700417,2076.627464,2032.44479,2182.035179,1653.669162,1631.224429,2026.570988,2407.830307,2341.330902,2355.080168,2313.84556,2241.136688,1905.590283,1924.116302,1759.327663,1616.30222,1449.622052,1305.71965,1115.285209,944.31211,862.025305,815.213565,550.140107,448.210605,303.927504,254.400463,214.095543,149.694565,114.566336,237.363148,"2015mujeres.xls","2015","mujeres"
"1149","34 Palencia",83691.400888,586.886462,553.612129,557.008544,567.87389,582.469473,625.596898,618.00059,576.545784,675.304094,666.705327,631.567331,646.124211,624.300351,617.885144,610.775884,671.35947,599.90686,658.102861,724.445745,703.688363,687.986265,711.968878,713.953854,760.626641,793.328069,779.744098,775.03355,861.832893,876.11621,898.664176,920.100017,899.643364,975.062587,1064.64336,1046.884944,1067.939237,1141.652137,1130.479016,1162.008222,1159.83298,1098.442981,1152.789419,1132.978832,1151.551106,1181.75832,1164.657502,1180.045266,1262.310599,1276.95311,1329.949088,1392.367864,1286.593673,1350.867903,1334.25687,1387.787059,1342.61028,1320.031737,1355.823202,1262.638915,1160.164058,1043.491345,1114.892825,1051.729318,947.115945,979.73277,1007.470794,948.463396,864.551281,829.823851,898.419967,925.550462,928.151129,835.610156,724.597701,764.284157,595.025479,630.968763,746.230886,919.646504,867.485986,924.663052,873.586438,941.924066,868.222931,932.661099,747.756082,755.413343,665.682967,616.207323,514.694667,485.965587,430.463771,332.634623,267.011882,189.032692,130.982409,109.9671,59.289398,57.008783,37.99753,76.754737,"2015mujeres.xls","2015","mujeres"
"1150","35 Palmas, Las",553239.175626,4230.493403,4309.284885,4362.463643,4493.259493,4913.94391,5186.641736,5471.254081,5693.698169,5961.336601,5841.593059,5955.119669,5747.298095,5769.10307,5795.544792,5664.470874,5780.863156,5417.820904,5834.07537,5888.646011,5401.149689,5307.70622,5712.275559,6158.530583,6326.579021,6648.711429,6825.842369,7235.702026,7319.143475,7446.522041,7677.340384,7878.43701,8341.80299,8611.859128,8947.437304,9427.706111,9415.170631,9624.699279,9499.768844,9628.776358,9698.174341,10062.898878,10344.79284,10366.947926,10385.278097,10195.487544,9974.070027,9552.930747,9598.940251,9523.640277,9490.883081,9393.533793,8855.610313,8542.839523,8174.064475,7874.33081,7114.724175,7054.389333,6605.271174,6454.319836,6267.543168,6008.73567,5976.739405,5873.305802,5544.877305,5302.623541,5246.523591,5056.609476,4811.176085,4840.556134,4817.977002,4390.909406,4040.009607,4105.268652,3465.64684,3731.584336,2855.059288,2879.321215,3135.380674,3379.483972,3058.065254,2923.379844,2826.021486,2755.875348,2304.06112,2118.986101,1781.671876,1635.388438,1335.217285,1093.446124,948.390774,826.65304,664.613889,553.98133,411.276895,317.373696,210.651578,190.469409,150.53744,102.310558,90.959015,195.315144,"2015mujeres.xls","2015","mujeres"
"1151","36 Pontevedra",487791.888956,3527.222539,3552.411514,3827.734631,3951.401145,3974.100721,4218.946501,4394.877251,4203.20979,4220.522876,4165.84404,4229.318724,4059.132671,4006.356083,3972.047784,3938.899128,3912.652433,3778.65444,3777.494879,3840.989765,3821.011611,3941.463331,4211.841576,4441.732807,4386.453745,4467.349879,4813.748472,4741.128891,4922.7397,5143.503683,5330.694891,5645.624041,5966.610833,6363.376461,6854.874604,7369.034565,7870.197086,8239.988019,8343.679817,8562.441106,8439.885475,8117.905246,7948.986108,8077.217066,7712.193863,7764.991331,7671.583817,7582.604226,7474.189223,7161.760454,7178.866644,6985.657359,6807.965145,6817.223676,6925.765124,6955.688731,6625.252583,6724.555718,6455.829098,6511.113939,6209.677909,6086.091741,5953.665807,5938.153453,5528.46395,5609.930596,6047.969102,6154.375309,5294.887709,5811.146677,5813.193391,5459.80457,5154.707395,4413.10881,4282.83367,4669.430487,3481.065346,3708.003155,4232.419226,4802.301216,4619.3565,4619.575609,4432.67848,4289.830195,3802.215872,3642.888212,3178.184953,2933.191188,2485.782568,2228.051076,1995.798576,1690.671692,1469.104638,1240.77913,893.929357,737.359725,548.396388,407.706399,274.357396,238.402068,157.276362,326.576194,"2015mujeres.xls","2015","mujeres"
"1152","26 Rioja, La",158548.367487,1418.41454,1432.922527,1513.708927,1506.94228,1533.565875,1537.226342,1629.367882,1589.192704,1547.664146,1588.68252,1571.74318,1608.502062,1429.059708,1410.353215,1419.774547,1435.164163,1422.110489,1429.677908,1374.26581,1308.729815,1437.730758,1361.913559,1380.470173,1443.231491,1537.928021,1576.018309,1657.91409,1599.414029,1694.711004,1815.635484,1871.335312,1974.206236,2024.535472,2179.498634,2281.204461,2475.415941,2558.432847,2594.465829,2696.464578,2550.240868,2548.814677,2477.916664,2451.991634,2476.433357,2380.938703,2429.206435,2402.197254,2486.463021,2390.293434,2375.82696,2401.33402,2301.028733,2264.096223,2314.52759,2226.738342,2306.495,2153.332451,2104.012633,2028.672081,1941.057659,1781.744124,1779.574558,1738.744807,1661.8056,1538.279984,1702.736655,1696.900795,1640.582059,1566.270702,1629.435542,1527.860431,1545.598876,1286.92901,1311.684148,1447.00258,994.163088,1015.968605,1187.736739,1423.960271,1397.591476,1375.352668,1351.429182,1340.793107,1174.592105,1267.179061,1054.57495,948.191868,865.634295,854.656301,717.982539,654.89556,526.010902,436.63828,375.627568,259.161964,205.559248,131.568502,89.015149,49.003198,36.028763,80.68962,"2015mujeres.xls","2015","mujeres"
"1153","37 Salamanca",174973.684965,1101.718735,1131.075142,1219.628057,1262.528825,1289.58307,1337.497069,1424.171702,1388.638365,1315.088326,1393.86676,1447.120404,1362.016647,1329.545238,1329.089705,1328.25813,1343.461367,1364.664383,1382.458912,1358.224447,1421.044604,1400.156209,1573.724767,1565.536346,1677.885329,1578.949197,1663.609471,1644.124629,1801.11323,1791.973493,1754.923882,1917.503955,1960.995802,2065.868839,2143.33036,2125.639672,2326.242756,2350.179936,2280.792401,2352.791705,2324.49006,2445.220833,2441.795668,2510.581833,2589.284343,2633.878104,2624.506265,2608.328599,2752.020268,2668.546399,2762.861054,2776.516505,2651.378129,2646.045787,2511.128919,2689.440645,2449.634111,2536.542492,2418.962239,2275.25743,2205.193766,2085.02294,2013.300513,1997.100797,1890.119502,2023.054355,2047.801071,2128.180662,1945.287938,1966.797507,2113.361626,1985.979868,2084.858435,1730.858463,1731.772266,1952.465184,1464.969344,1563.840106,1763.623045,2071.934973,1973.676175,1908.303767,1904.899461,1826.662657,1828.726254,1755.759339,1593.963252,1502.379008,1265.52224,1166.856038,1098.713807,954.510911,844.413367,656.841587,555.585221,428.04252,291.764679,232.196674,164.591215,141.612613,76.82137,214.878899,"2015mujeres.xls","2015","mujeres"
"1154","38 Santa Cruz de Tenerife",514879.034352,3782.993632,3629.778094,4138.072337,4154.370847,4290.560015,4487.933857,4896.783438,4741.300845,4757.401527,4805.925983,4854.770332,4724.539019,4643.766608,4808.017972,4844.165071,4952.324705,4521.016418,4712.208507,4730.497232,4803.191224,4875.325571,5239.083471,5487.618162,5486.427952,5882.057012,6178.251456,6462.222156,6469.738118,6701.81184,6787.894013,7091.387991,7379.81427,7962.686645,8230.671156,8363.949498,8722.726496,8739.492038,8689.491904,9136.793889,9202.396841,9123.191964,9309.445433,9141.591288,8879.973709,8863.561167,8803.873078,8654.713343,8563.48541,8626.888361,8654.600277,8489.240435,8092.807947,7966.199584,7618.54061,7416.655738,6948.953674,6574.470751,6534.516543,6435.392031,6137.369568,6108.279339,5695.678815,5453.729724,5494.130838,5205.997513,5185.690229,5002.885429,5034.795253,5006.958643,4954.260784,4795.094576,4678.233715,4419.12061,3933.224004,4261.890912,3225.009507,3387.680916,3396.19164,3697.437525,3541.453427,3427.007532,3166.682434,3043.015182,2649.091758,2314.927096,2095.710243,1916.82224,1567.202549,1349.8684,1171.716373,1000.990661,796.942171,643.901167,472.180794,379.09227,302.71382,189.776386,177.459067,141.029381,94.901691,295.330685,"2015mujeres.xls","2015","mujeres"
"1155","40 Segovia",78037.936943,589.812612,582.759829,642.491472,678.510232,683.353181,717.344906,754.883496,692.860038,746.992595,749.466247,696.913305,723.082174,695.450338,778.649065,720.587399,722.466762,686.461893,706.059246,718.757921,714.547549,702.309608,760.739441,773.057161,733.45452,754.476017,825.310281,802.907792,794.516449,795.090926,850.554503,861.251728,894.958715,905.07734,941.02294,1008.982541,1069.988253,1098.074932,1100.304722,1198.524361,1110.303576,1186.644477,1102.743353,1107.840904,1147.732788,1150.374334,1232.341545,1185.844519,1284.540823,1267.303551,1239.51952,1316.723857,1190.063267,1206.684292,1122.988625,1084.366429,1143.205269,1046.887098,1035.787763,976.037755,904.588253,813.583247,789.901234,785.085784,743.809739,726.369587,787.934135,803.178566,698.194816,739.030762,746.878191,718.192665,735.433924,704.859841,678.799983,743.190152,543.44624,600.553648,696.519653,867.807633,782.045711,774.260935,792.262974,750.838307,749.042575,741.115409,650.425192,635.786159,538.510499,530.556331,428.123702,356.546275,353.993486,316.263752,231.59946,150.44924,121.578252,84.010564,64.960316,48.209497,32.994894,67.019125,"2015mujeres.xls","2015","mujeres"
"1156","41 Sevilla",989310.994276,9784.613401,9748.575871,10260.513079,11114.656246,11354.524828,11721.622161,12433.870391,11715.203693,11527.773439,11391.624828,10958.749694,10691.838694,10294.904535,10240.464121,10113.98345,9727.89331,9577.531281,9872.227527,9612.373979,9523.362665,10138.722021,10604.564964,10786.423586,10806.983478,10880.916102,10969.615489,11240.981714,11318.902382,11822.766339,12240.441389,12884.220115,13515.177661,14231.361524,14776.680228,15688.838713,15988.236318,16912.291668,17220.053343,17142.081009,16998.605088,16975.473969,16472.265365,16396.254205,16001.662164,15898.539077,15655.331633,15800.943159,15795.662728,15328.252605,15441.925501,15580.051412,14660.404998,13538.324027,13063.407953,13199.723326,12539.031035,12471.472628,12254.944338,10932.61597,10973.318229,10105.832382,10403.028841,10338.715439,9666.800053,8593.80151,9532.479313,10030.526481,9361.447508,8456.9725,9537.921722,8903.936827,9233.085772,7394.229996,6432.444339,7851.810191,6367.603712,6125.720202,6126.203803,7242.908608,6744.570188,6210.729028,6450.158083,6000.148671,5150.61548,5002.309339,4464.154889,3940.296923,3097.450134,2670.419176,2404.293011,2068.946679,1635.488098,1328.581188,985.228158,770.999805,502.02075,388.639159,263.634776,200.879382,127.316416,384.871098,"2015mujeres.xls","2015","mujeres"
"1157","42 Soria",45210.749245,312.711086,328.529815,358.588119,369.611829,378.221201,377.625407,408.338994,351.17529,385.464632,361.234311,395.392262,403.115844,358.934614,368.642389,406.201195,387.159444,381.06304,355.779593,406.717017,412.502843,354.468439,430.425112,410.12227,406.093824,454.223806,468.717625,451.136948,476.851554,473.247372,481.424215,469.2156,476.013463,508.405091,551.636638,516.616191,583.391654,590.763437,588.338623,642.318506,644.604412,601.519409,573.393211,664.613125,592.606605,647.177172,664.83685,679.665924,656.336787,657.423005,710.329589,751.07139,653.183756,678.432509,662.015122,647.074105,635.972159,617.030098,554.129072,543.385901,489.240853,451.061327,537.296166,494.116088,457.854836,470.03954,482.225985,446.651287,438.890567,434.999953,450.278742,434.010005,478.271392,408.24357,438.582739,474.526686,369.09582,383.593385,424.854365,518.22155,520.549118,551.859891,530.390181,542.205913,450.983593,522.647722,460.731959,395.651216,378.601753,366.137698,285.256201,266.076387,264.941377,209.247233,152.911322,142.015872,89.999065,64.985549,66.009093,51.605947,43.633536,97.034269,"2015mujeres.xls","2015","mujeres"
"1158","43 Tarragona",395876.201192,3710.301315,3639.628887,3994.291186,4336.917073,4416.464839,4519.76681,4689.122226,4572.429782,4471.083007,4331.33019,4275.698429,4041.396301,4016.996346,3767.149224,3920.136414,3748.378897,3567.377187,3672.448565,3508.103287,3606.912903,3624.202823,3585.554001,3840.863053,3767.920473,4007.055976,3945.973679,4400.637843,4348.113896,4499.137801,4810.676098,5004.286914,5219.944425,5575.887146,5753.69723,6310.261375,6394.610129,6708.046355,6823.482683,7006.831888,6809.879643,6670.024099,6498.168198,6316.459513,6161.950942,5985.761306,6040.810361,5805.703602,6042.002137,5795.255705,5684.230465,5740.476712,5343.563251,5543.218639,5420.644332,5328.150626,5230.991015,5007.679765,4881.87609,4696.423553,4669.659983,4577.355797,4396.69434,4450.281348,4271.479154,3971.184924,4263.749073,4413.692472,4128.87531,3855.731101,3969.481854,3659.839946,3579.736361,3056.733478,2861.565804,3579.128415,1872.886125,2391.462434,2944.924666,3097.224113,2920.768219,2774.445228,2777.856197,2616.131551,2556.291025,2473.035988,2197.100958,2022.866574,1718.805065,1622.433777,1341.99585,1284.406437,950.964306,815.347909,655.687634,514.390774,348.296268,264.267236,173.987441,124.334846,88.013705,186.700896,"2015mujeres.xls","2015","mujeres"
